ID1,COORDS_X,COORDS_Y,AGE_1,BATHROOM_1,BEDROOMS,TOT_SQ_F_1,TOTAL_AC_1,NEWHOME_1,POSTFIRM_1,DFLOOD_A_1,DFLOOD_X_1,FIRSTROW_1,PROXAMEN_1,DISTAMEN_1,DISTCBD1_1,DISTHWY_1,DISTPARK_1,PRICE
2032.0,2709827.810405563,377978.80049462384,2.0,2.0,3.0,1605.0,0.458,1.0,1.0,1.0,0.0,0,4401.171999999999,4045.449,28806.659,2654.53,27160.702,173800.0
2033.0,2709662.9483965123,377977.8159060524,7.0,2.0,3.0,1452.0,0.524,0.0,1.0,0.0,0.0,0,4237.201999999999,4209.419,28675.405,2806.079,27125.479,163900.0
2034.0,2709441.5604795613,377978.29326797416,7.0,2.0,3.0,1346.0,0.524,0.0,1.0,0.0,1.0,0,4014.8419999999987,4431.779,28498.226,3010.649,27074.591,138300.0
2035.0,2709551.1939969165,377977.9589871353,10.0,2.0,3.0,1840.0,0.524,1.0,1.0,0.0,0.0,0,4124.960999999999,4321.66,28585.824,2909.859,27102.026,218500.0
2036.0,2709337.694161263,377977.477936424,3.0,2.0,3.0,1484.0,0.458,1.0,1.0,0.0,1.0,0,3911.9749999999995,4534.646,28416.414,3090.968,27029.987,153900.0
2038.0,2709191.4999243217,377984.3354099198,3.0,2.0,3.0,1935.0,0.803,1.0,1.0,0.0,1.0,0,3751.9839999999995,4694.637,28289.501,3215.389,26961.328,239200.0
2040.0,2712229.984185356,377921.49523960386,18.0,3.0,3.0,1924.0,1.003,1.0,1.0,1.0,0.0,0,6790.843999999999,1655.777,30722.651,424.852,27724.37,242200.0
2042.0,2701173.0626814025,377905.2303078918,28.0,1.0,3.0,1050.0,0.539,0.0,1.0,0.0,0.0,0,6830.838999999999,1615.782,22430.094,1758.22,23612.141,98700.0
2045.0,2702915.9491333202,377901.71747734054,27.0,1.0,3.0,1000.0,0.641,1.0,1.0,0.0,0.0,0,7517.045999999999,929.575,23583.945,164.088,24182.476,93600.0
2046.0,2704661.946537844,376968.50711515674,66.0,1.0,2.0,1574.0,38.68,1.0,0.0,0.0,0.0,0,6565.860999999999,1880.76,24421.659,1306.817,24220.25,620700.0
2049.0,2700912.8468794944,377819.8404032053,1.0,2.5,3.0,1600.0,0.519,1.0,1.0,1.0,0.0,0,7070.486999999999,1376.134,22202.314,2024.726,23474.663,201800.0
2051.0,2701935.2253265115,377892.31565295503,14.0,1.0,0.0,1104.0,0.97,1.0,1.0,0.0,1.0,0,7162.180999999999,1284.44,22922.671,1057.644,23850.439,103900.0
2055.0,2702981.8290547202,377815.8792191071,30.0,1.0,3.0,1000.0,0.453,0.0,0.0,0.0,0.0,0,7604.4349999999995,842.186,23566.059,137.959,24124.058,100500.0
2057.0,2699722.1446421156,377766.9885686645,20.0,2.0,3.0,1216.0,0.459,1.0,1.0,0.0,0.0,0,7976.705999999999,469.915,21424.081,3135.249,22620.716,140600.0
2058.0,2701494.5168901156,377737.12311519135,24.0,1.0,3.0,1341.0,0.486,1.0,1.0,1.0,0.0,0,6959.786999999999,1486.834,22513.593,1524.371,23564.676,117400.0
2059.0,2700836.2019619234,377734.7515417019,1.0,2.0,3.0,1722.0,0.509,1.0,1.0,1.0,0.0,0,7183.013999999999,1263.607,22089.78,2127.477,23378.517,222400.0
2065.0,2710329.0278364667,377728.670509854,17.0,2.0,3.0,1858.0,0.502,1.0,1.0,1.0,0.0,0,4898.517999999999,3548.103,29063.67,2095.576,27031.726,198800.0
2068.0,2699392.7155181854,377723.28989716695,22.0,2.5,4.0,1584.0,0.475,1.0,1.0,0.0,0.0,1,8237.108999999999,209.512,21190.706,3453.811,22413.158,304900.0
2070.0,2701597.742648967,377716.1031499036,61.0,1.0,3.0,893.0,0.44,1.0,0.0,1.0,0.0,0,7049.205999999999,1397.415,22567.189,1436.829,23577.548,72300.0
2071.0,2710727.289262137,377727.11540136934,17.0,3.0,3.0,2279.0,0.468,1.0,1.0,1.0,0.0,0,5294.24,3152.381,29383.623,1727.159,27123.792,316600.0
2077.0,2701915.5392311006,377661.2578937634,58.0,2.0,2.0,864.0,0.679,1.0,0.0,0.0,1.0,0,7309.663999999999,1136.957,22747.875,1161.225,23638.168,78900.0
2080.0,2709737.101756464,377713.420063145,7.0,2.0,3.0,1484.0,0.475,1.0,1.0,0.0,0.0,0,4305.420999999999,4141.2,28575.096,2614.233,26881.79,159400.0
2081.0,2709642.9203265356,377712.2508610303,3.0,2.5,3.0,1634.0,0.46,1.0,1.0,0.0,0.0,0,4212.262999999999,4234.358,28499.963,2686.824,26861.511,196200.0
2082.0,2709546.2209637477,377712.50851824344,61.0,3.0,3.0,2181.0,0.46,1.0,0.0,0.0,0.0,0,4114.605999999999,4332.015,28421.323,2762.922,26840.593,274600.0
2083.0,2709449.3531394457,377711.2841374414,12.0,2.0,3.0,1235.0,0.463,1.0,1.0,0.0,1.0,0,4018.816999999999,4427.804,28344.293,2835.822,26820.382,112100.0
2085.0,2709293.6615069946,377710.7677303581,13.0,2.5,3.0,1509.0,0.463,1.0,1.0,0.0,0.0,0,3862.825999999999,4583.795,28219.118,2952.527,26769.737,158500.0
2086.0,2709197.1439292673,377709.7286440597,7.0,2.0,3.0,1529.0,0.466,1.0,1.0,0.0,0.0,0,3765.0289999999995,4681.592,28140.8,3026.179,26727.019,164400.0
2087.0,2711334.8462927295,377719.4684383025,16.0,2.5,3.0,1949.0,0.422,0.0,1.0,1.0,0.0,0,5902.2119999999995,2544.409,29879.538,1160.89,27276.593,245800.0
2089.0,2711029.842640194,377715.7772361503,5.0,2.0,3.0,1600.0,0.422,0.0,1.0,1.0,0.0,0,5597.07,2849.551,29626.769,1442.388,27192.305,184400.0
2090.0,2711131.3616601145,377717.06566432526,4.0,2.0,3.0,1480.0,0.432,1.0,1.0,1.0,0.0,0,5697.061999999999,2749.559,29708.973,1349.716,27218.641,156800.0
2092.0,2709081.146575892,377681.5354988826,10.0,2.0,3.0,1828.0,0.412,1.0,1.0,0.0,0.0,0,3624.477999999999,4822.143,28024.868,3130.184,26660.568,212800.0
2093.0,2713285.076964295,377725.38838106184,19.0,2.0,3.0,1512.0,2.61,1.0,1.0,0.0,0.0,1,7815.978999999999,630.642,31493.851,628.944,27866.901,264900.0
2094.0,2702984.9383964683,377670.5788103068,44.0,1.0,3.0,1586.0,0.412,1.0,0.0,0.0,0.0,0,7752.307999999999,694.313,23470.622,181.012,23991.279,163800.0
2096.0,2701097.3884093235,377667.51303058286,8.0,2.0,3.0,1452.0,0.459,1.0,1.0,0.0,0.0,0,7052.401999999999,1394.219,22199.447,1922.371,23382.626,171600.0
2100.0,2699863.604764558,377626.5744448928,5.0,3.0,4.0,2666.0,0.459,1.0,1.0,0.0,0.0,0,7967.224999999999,479.396,21398.381,3062.328,22819.106,664600.0
2103.0,2701186.3761568316,377568.03123269894,56.0,1.0,3.0,1245.0,0.475,1.0,0.0,0.0,0.0,0,7052.732999999999,1393.888,22188.256,1873.655,23318.588,110000.0
2106.0,2699939.012819813,377551.5675704773,7.0,2.5,3.0,2160.0,0.528,1.0,1.0,0.0,0.0,0,7961.306999999999,485.314,21384.939,3023.719,22925.242,395200.0
2108.0,2701282.1781181116,377521.9585892687,25.0,1.0,3.0,960.0,0.468,1.0,1.0,0.0,0.0,0,7031.930999999999,1414.69,22212.801,1803.757,23296.736,87600.0
2109.0,2699616.058675936,377519.88689495245,21.0,1.5,3.0,2100.0,0.46,1.0,1.0,0.0,0.0,1,8222.681999999999,223.939,21163.374,3331.618,22710.997,468400.0
2111.0,2701426.750796239,377463.188892983,25.0,2.0,3.0,1281.0,1.091,1.0,1.0,1.0,0.0,0,7101.030999999999,1345.59,22260.061,1695.702,23278.6,122300.0
2112.0,2703161.809284455,377500.85418017075,19.0,1.0,3.0,968.0,0.479,0.0,1.0,1.0,0.0,0,7884.633999999999,561.987,23462.109,99.605,23892.304,97500.0
2115.0,2710723.2709454843,377506.413408855,9.0,2.0,2.0,1732.0,4.82,1.0,1.0,0.0,0.0,0,4969.539999999999,3477.081,29002.661,1922.026,26827.318,231700.0
2116.0,2700017.217382448,377471.4157529011,20.0,2.0,2.0,1370.0,0.507,0.0,1.0,0.0,0.0,0,7956.0019999999995,490.619,21370.082,2983.318,22912.927,172600.0
2117.0,2703032.726628973,377340.19859345874,54.0,1.0,0.0,3022.0,2.97,1.0,0.0,1.0,0.0,0,8068.874999999999,377.746,23257.57,285.711,23700.674,679300.0
2118.0,2712267.880404559,377486.41889093124,18.0,2.0,3.0,1392.0,1.193,1.0,1.0,1.0,0.0,0,6794.075999999999,1652.545,30519.645,210.667,27318.975,137900.0
2125.0,2701818.055495635,377411.7725107046,41.0,1.0,3.0,817.0,0.204,0.0,0.0,0.0,0.0,0,7418.998999999999,1027.622,22483.725,1357.45,23353.725,79600.0
2126.0,2701907.038207487,377400.7771336727,83.0,1.0,3.0,1065.0,0.638,1.0,0.0,0.0,0.0,0,7510.186,936.435,22542.949,1265.721,23371.17,104900.0
2127.0,2699752.93848171,377356.2143145252,21.0,1.5,2.0,1564.0,0.493,0.0,1.0,0.0,0.0,1,8229.835,216.786,21116.723,3271.9,22739.292,298400.0
2129.0,2700841.1785195936,377237.49084194313,6.0,2.0,3.0,2162.0,1.517,1.0,1.0,1.0,0.0,1,7534.072999999999,912.548,21710.204,2329.776,22906.495,472800.0
2132.0,2710617.8712261165,377342.64999594813,14.0,2.0,2.0,1061.0,7.26,1.0,1.0,0.0,0.0,0,5160.468999999999,3286.152,29090.495,1662.971,26730.172,126400.0
2133.0,2704021.129843728,377164.7089633434,12.0,2.0,3.0,2145.0,2.95,1.0,1.0,0.0,0.0,0,7355.680999999999,1090.94,23848.072,569.796,23913.88,355900.0
2135.0,2699826.7329134345,377283.3564054501,22.0,2.5,4.0,1584.0,0.495,1.0,1.0,0.0,0.0,1,8223.288999999999,223.332,21104.745,3233.498,22685.629,302900.0
2136.0,2703524.056203477,377258.34431231633,17.0,2.5,3.0,1720.0,0.909,1.0,1.0,1.0,0.0,0,7801.6939999999995,644.927,23541.171,150.963,23777.018,214600.0
2139.0,2700267.8726659203,377227.53975045116,16.0,2.5,2.0,2252.0,0.594,1.0,1.0,0.0,0.0,0,7946.370999999999,500.25,21334.277,2853.758,22736.933,401300.0
2140.0,2702587.764294006,377154.52696613397,37.0,1.0,3.0,960.0,1.336,0.0,0.0,1.0,0.0,0,8139.298999999999,307.322,22810.594,768.035,23362.25,100400.0
2142.0,2699898.5271442356,377212.61827484716,17.0,2.0,3.0,1570.0,0.495,1.0,1.0,0.0,0.0,1,8216.719,229.902,21093.781,3195.957,22633.945,298700.0
2144.0,2701549.0717322645,377090.6817780558,26.0,2.0,3.0,2424.0,1.652,0.0,1.0,0.0,0.0,0,7432.687999999999,1013.933,22071.263,1728.394,22972.061,437900.0
2148.0,2711911.9555885154,377200.93924799084,59.0,1.0,2.0,864.0,3.18,1.0,0.0,1.0,0.0,0,6411.248999999999,2035.372,30076.191,417.571,26942.447,72800.0
2155.0,2699969.1529481146,377143.7330444669,22.0,2.0,3.0,1536.0,0.505,1.0,1.0,0.0,0.0,1,8213.975999999999,232.645,21084.097,3158.748,22584.259,279700.0
2158.0,2703577.1914595747,377080.0481336566,62.0,1.0,3.0,1701.0,0.419,1.0,0.0,1.0,0.0,0,7811.332999999999,635.288,23464.088,123.845,23656.632,170400.0
2159.0,2700041.546071479,377072.3235973151,19.0,2.0,3.0,1914.0,0.516,0.0,1.0,0.0,0.0,1,8213.134,233.487,21074.215,3121.062,22533.341,434800.0
2160.0,2700356.9499886343,377083.9369487853,25.0,2.0,3.0,1580.0,0.488,1.0,1.0,0.0,0.0,0,7983.340999999999,463.28,21281.51,2827.576,22621.953,194700.0
2162.0,2713213.94937124,377097.9883477588,54.0,1.0,3.0,2036.0,11.1,1.0,0.0,0.0,0.0,1,7623.364999999999,823.256,31114.332,822.177,27255.763,478200.0
2164.0,2701449.275638222,376926.1953518183,22.0,2.0,3.0,1638.0,1.412,1.0,1.0,1.0,0.0,0,7450.462999999999,996.158,21883.42,1884.295,22785.592,183300.0
2165.0,2710546.4907682627,377059.62907711545,54.0,1.0,3.0,2036.0,11.1,1.0,0.0,0.0,0.0,0,5042.644999999999,3403.976,28864.32,1565.225,26437.407,301500.0
2166.0,2701794.98229478,376976.795975324,26.0,2.5,3.0,1573.0,0.623,1.0,1.0,1.0,0.0,0,7682.272999999999,764.348,22143.659,1561.028,22936.828,174000.0
2167.0,2700109.3598874947,377000.8175498709,22.0,2.0,3.0,1766.0,0.511,1.0,1.0,0.0,0.0,1,8216.321999999998,230.299,21061.016,3087.916,22480.381,349500.0
2168.0,2701078.7292493978,376894.5864886394,22.0,2.0,2.0,1911.0,2.042,1.0,1.0,1.0,0.0,1,7681.579999999999,765.041,21589.424,2249.327,22614.872,342300.0
2170.0,2700533.3326653405,376946.666244786,21.0,2.0,3.0,1902.0,0.506,1.0,1.0,1.0,0.0,0,7952.137999999999,494.483,21293.585,2719.097,22541.637,249500.0
2171.0,2700672.381869669,376908.73272067896,21.0,2.5,3.0,1972.0,0.708,1.0,1.0,1.0,0.0,1,7883.776999999999,562.844,21351.987,2610.596,22541.424,373100.0
2172.0,2703182.2266303203,376800.6780495106,54.0,1.0,4.0,1307.0,2.67,1.0,0.0,0.0,0.0,1,8273.265,173.356,22948.735,389.951,23219.242,211600.0
2173.0,2700178.415414914,376934.20446212095,20.0,2.0,3.0,2612.0,0.515,1.0,1.0,0.0,0.0,1,8214.491999999998,232.129,21053.356,3050.446,22432.54,790900.0
2175.0,2703627.4405370913,376907.1733729616,46.0,1.5,3.0,1447.0,0.458,1.0,0.0,1.0,0.0,0,7796.382,650.239,23381.817,103.439,23517.831,138200.0
2176.0,2700251.0716932025,376865.9507570605,18.0,2.0,3.0,2178.0,0.525,1.0,1.0,0.0,0.0,1,8211.216999999999,235.404,21047.495,3011.254,22385.761,530400.0
2177.0,2700750.914770789,376830.59697917994,19.0,3.0,3.0,1900.0,0.593,1.0,1.0,1.0,0.0,1,7902.058999999999,544.562,21343.431,2566.302,22483.541,361000.0
2179.0,2701268.0775972027,376815.1222000858,9.0,2.0,3.0,1922.0,0.392,1.0,1.0,1.0,0.0,0,7632.313999999999,814.307,21679.42,2097.347,22627.066,261600.0
2180.0,2703735.08619562,376751.2749380885,49.0,1.0,3.0,1460.0,1.27,1.0,0.0,0.0,0.0,0,7679.447999999999,767.173,23357.052,147.883,23419.215,146200.0
2181.0,2701720.6559450454,376801.9535399115,18.0,2.0,3.0,1800.0,0.46,1.0,1.0,1.0,0.0,0,7737.629999999999,708.991,21957.941,1702.425,22738.13,221100.0
2182.0,2700324.0444755317,376796.9715086848,16.0,2.5,3.0,1895.0,0.53,1.0,1.0,0.0,0.0,1,8208.705999999998,237.915,21041.195,2972.171,22337.841,422100.0
2183.0,2713471.8581457883,376649.880291801,17.0,2.0,3.0,1394.0,15.794,1.0,1.0,0.0,0.0,1,7670.356999999999,776.264,31040.973,1156.516,26905.516,365400.0
2184.0,2700815.785311578,376749.1773243378,20.0,1.5,3.0,1444.0,0.663,0.0,1.0,1.0,0.0,1,7929.583999999999,517.037,21324.826,2544.418,22428.902,226400.0
2186.0,2703201.9565132894,376440.8697146312,11.0,2.0,3.0,1650.0,1.106,1.0,1.0,0.0,0.0,0,8086.498999999999,360.122,22901.463,339.166,23070.054,236600.0
2187.0,2703344.6789521496,376450.5690297408,5.0,2.5,3.0,1483.0,1.027,1.0,1.0,1.0,0.0,0,8049.365999999999,397.255,22937.087,300.002,23096.045,199100.0
2188.0,2701391.2390601817,376677.12458867906,21.0,2.5,4.0,2400.0,1.218,1.0,1.0,1.0,0.0,0,7719.995999999999,726.625,21627.284,2079.939,22514.031,404400.0
2191.0,2700396.705385173,376729.26676517684,16.0,3.0,3.0,2480.0,0.537,0.0,1.0,0.0,0.0,1,8205.42,241.201,21036.236,2932.779,22291.501,799100.0
2194.0,2703976.2676991406,376526.04678073747,44.0,1.5,4.0,1736.0,2.6,1.0,0.0,0.0,0.0,0,7397.039999999999,1049.581,23384.242,284.202,23315.888,202100.0
2196.0,2700861.343993714,376655.3065568688,22.0,1.5,3.0,1721.0,0.678,0.0,1.0,1.0,0.0,1,7981.034999999999,465.586,21283.588,2539.253,22349.514,295600.0
2200.0,2711784.6911047124,376630.7579544619,12.0,2.5,3.0,1464.0,1.324,1.0,1.0,1.0,0.0,0,6114.213999999999,2332.407,29651.394,318.241,26359.172,154200.0
2202.0,2712061.2896900666,376675.1312649253,54.0,1.0,3.0,997.0,0.262,1.0,0.0,1.0,0.0,0,6383.860999999999,2062.76,29898.434,91.352,26472.197,74900.0
2203.0,2700933.20992529,376579.21831906674,16.0,2.0,2.0,2120.0,0.717,1.0,1.0,1.0,0.0,1,8003.999999999999,442.621,21277.646,2497.572,22297.04,442300.0
2204.0,2701308.871332825,376474.7702999107,32.0,2.0,3.0,1920.0,1.518,1.0,0.0,1.0,0.0,1,7893.433999999999,553.187,21467.917,2186.363,22328.835,342100.0
2205.0,2712031.8176405006,376598.3526081454,94.0,1.0,3.0,1304.0,0.297,1.0,0.0,1.0,0.0,0,6349.260999999999,2097.36,29850.123,78.312,26406.306,118000.0
2207.0,2700608.775477368,376518.6320108916,3.0,2.5,3.0,2474.0,0.487,1.0,1.0,0.0,0.0,1,8235.905999999999,210.715,21016.804,2823.337,22149.957,824200.0
2214.0,2705249.9962974074,376129.03727381234,94.0,1.5,3.0,1617.0,8.55,0.0,0.0,0.0,0.0,0,6166.493999999999,2280.127,24044.921,1248.971,23493.893,249100.0
2216.0,2701472.87425612,376168.4425441599,52.0,1.5,3.0,1562.0,1.652,1.0,0.0,1.0,0.0,1,8022.061999999999,424.559,21339.307,2172.0,22071.455,231900.0
2218.0,2700741.871951585,376347.1462498414,11.0,2.5,4.0,2074.0,0.549,0.0,1.0,0.0,0.0,1,8309.649,136.972,20965.583,2779.711,22012.962,584900.0
2219.0,2703048.3541818913,376155.1429088202,14.0,3.0,2.0,1620.0,5.83,1.0,1.0,0.0,0.0,1,8275.478,171.143,22489.228,687.507,22650.303,408300.0
2220.0,2711765.8027329156,376330.9152631738,6.0,1.73,0.0,160.0,1.579,1.0,1.0,1.0,0.0,0,6038.089999999999,2408.531,29498.471,131.457,26069.373,42900.0
2221.0,2701582.371265184,375975.7994077911,26.0,2.5,4.0,2212.0,3.442,1.0,1.0,0.0,0.0,1,8112.467999999999,334.153,21309.508,2134.31,21973.08,566400.0
2223.0,2704906.769833671,376314.75751103024,14.0,1.0,1.0,384.0,0.835,1.0,1.0,0.0,0.0,0,6480.472999999999,1966.148,23926.042,1039.513,23512.225,51800.0
2226.0,2704814.3162036184,376118.0427371706,18.0,2.0,2.0,2752.0,1.709,1.0,1.0,0.0,0.0,0,6544.573999999999,1902.047,23750.821,897.274,23317.828,550600.0
2228.0,2704573.8027874012,376241.3842308144,30.0,1.5,2.0,1680.0,0.752,1.0,0.0,0.0,0.0,0,6808.428999999999,1638.192,23625.477,704.461,23298.721,180900.0
2229.0,2701279.3721724604,376174.9602197227,54.0,2.0,2.0,1656.0,2.162,1.0,0.0,1.0,0.0,1,8177.581999999999,269.039,21191.661,2358.626,21992.746,280300.0
2230.0,2712025.73602291,376236.5594397576,44.0,1.5,4.0,1656.0,0.682,1.0,0.0,1.0,0.0,0,6214.369999999999,2232.251,29635.722,75.084,26064.358,149600.0
2231.0,2713741.694777972,376251.4219407625,6.0,2.0,3.0,1764.0,8.67,1.0,1.0,0.0,0.0,1,7847.888999999999,598.732,31111.026,1603.355,26639.35,457900.0
2236.0,2711689.0277961507,376136.7720061213,34.0,2.0,4.0,2204.0,0.757,1.0,0.0,1.0,0.0,0,5904.972,2541.649,29325.383,69.208,25852.813,265700.0
2237.0,2703691.2904143934,376060.8167534446,1.0,2.0,3.0,1512.0,1.332,1.0,1.0,0.0,0.0,0,7651.677999999999,794.943,22819.859,198.598,22736.308,209000.0
2248.0,2713518.312705317,376038.6654864247,8.0,1.0,1.0,760.0,6.3,0.0,1.0,0.0,0.0,1,7577.656999999999,868.964,30839.657,1513.096,26368.615,148400.0
2249.0,2702644.787820262,375975.05174101744,54.0,1.0,3.0,1880.0,0.547,1.0,0.0,1.0,0.0,1,8408.417,38.204,22032.926,1164.633,22293.339,376300.0
2250.0,2703324.8876015474,375846.23208053433,8.0,2.5,3.0,1856.0,1.458,1.0,1.0,1.0,0.0,0,7902.8949999999995,543.726,22446.024,590.524,22443.3,273200.0
2252.0,2704583.038959483,375925.4868281911,103.0,1.0,1.0,1162.0,1.138,1.0,0.0,0.0,0.0,0,6747.912999999999,1698.708,23428.317,589.099,23021.565,127200.0
2254.0,2702576.078522588,375906.30668023747,6.0,2.5,3.0,1848.0,0.501,1.0,1.0,1.0,0.0,1,8365.304,81.317,21929.957,1260.984,22199.932,450400.0
2257.0,2703594.6713482845,375876.168554292,26.0,2.5,3.0,3384.0,0.85,1.0,1.0,1.0,0.0,0,7668.453999999999,778.167,22653.248,337.557,22560.286,961400.0
2263.0,2711173.9977308633,375845.4687857672,6.0,2.5,3.0,2604.0,0.695,1.0,1.0,0.0,0.0,0,5309.508999999999,3137.112,28718.047,306.611,25418.677,494900.0
2266.0,2712094.58051947,375891.6165075467,24.0,1.0,3.0,1238.0,0.613,1.0,1.0,1.0,0.0,0,6192.736999999999,2253.884,29523.779,364.497,25749.081,101300.0
2267.0,2711052.0074221343,375846.76125814277,10.0,2.5,3.0,1774.0,0.546,1.0,1.0,0.0,0.0,0,5187.219999999999,3259.401,28611.95,420.687,25390.385,215600.0
2268.0,2711890.084016594,375891.0219756069,22.0,2.0,3.0,1740.0,0.429,1.0,1.0,1.0,0.0,0,5998.4659999999985,2448.155,29348.221,205.167,25684.587,176400.0
2270.0,2710949.1556697697,375845.02121514356,9.0,2.0,3.0,1946.0,0.455,0.0,1.0,0.0,0.0,0,5085.350999999999,3361.27,28523.174,514.421,25365.55,262800.0
2271.0,2703172.9657114046,375796.862002759,8.0,2.0,3.0,1601.0,0.693,1.0,1.0,1.0,0.0,0,7994.1089999999995,452.512,22287.96,756.333,22320.053,207100.0
2272.0,2710860.3786294204,375844.2878384188,14.0,2.0,3.0,2016.0,0.458,1.0,1.0,0.0,0.0,0,4998.154999999999,3448.466,28445.51,592.937,25338.976,254200.0
2273.0,2710771.1511486415,375838.6316030499,9.0,2.0,3.0,1572.0,0.481,0.0,1.0,0.0,0.0,0,4913.893999999999,3532.727,28370.458,671.508,25313.341,182800.0
2274.0,2710667.3193903267,375843.4286765908,11.0,2.0,3.0,1548.0,0.552,1.0,1.0,0.0,0.0,0,4806.181999999999,3640.439,28274.792,775.087,25281.515,165700.0
2275.0,2710555.396855559,375838.97602405143,6.0,2.0,3.0,1900.0,0.543,1.0,1.0,0.0,0.0,0,4696.816999999999,3749.804,28175.939,878.573,25243.888,241700.0
2276.0,2710447.147531186,375826.8231753142,5.0,2.5,4.0,2025.0,0.637,1.0,1.0,0.0,0.0,0,4585.620999999999,3861.0,28072.362,979.354,25196.166,283100.0
2279.0,2710271.0765520465,375773.6374494454,11.0,2.0,3.0,1658.0,0.697,1.0,1.0,0.0,0.0,0,4411.687999999999,4034.933,27910.826,1138.073,25123.425,183400.0
2281.0,2710069.5282514184,375871.4389326557,14.0,2.5,3.0,1716.0,0.392,1.0,1.0,0.0,0.0,0,4248.431999999999,4198.189,27789.639,1344.725,25149.467,192700.0
2283.0,2709919.936372838,375842.1523920039,11.0,2.5,4.0,2619.0,0.422,1.0,1.0,0.0,0.0,0,4102.0199999999995,4344.601,27656.4,1482.594,25097.021,464800.0
2285.0,2709701.2331258417,375857.74369569495,15.0,2.0,3.0,1960.0,0.394,1.0,1.0,0.0,0.0,0,3908.6849999999995,4537.936,27487.562,1677.36,25049.719,233100.0
2286.0,2709537.6932822717,375856.9087268553,10.0,2.5,3.0,2121.0,0.416,1.0,1.0,0.0,0.0,0,3701.7519999999995,4744.869,27307.27,1885.69,25000.574,289800.0
2287.0,2709422.146285294,375801.9211029842,8.0,2.5,3.0,2469.0,0.496,1.0,1.0,0.0,0.0,0,3611.6799999999994,4834.941,27219.607,1959.605,24951.804,410400.0
2290.0,2704125.9491171343,375805.8665409125,30.0,1.5,4.0,1680.0,0.622,1.0,0.0,0.0,1.0,0,7153.308999999999,1293.312,22994.787,115.524,22704.711,172100.0
2292.0,2702863.903953638,375700.94210261106,7.0,2.0,3.0,1897.0,0.543,1.0,1.0,1.0,0.0,0,8081.2699999999995,365.351,22010.883,1065.199,22127.53,283200.0
2298.0,2711810.518188592,375716.7145758892,41.0,1.0,3.0,1224.0,1.026,1.0,0.0,1.0,0.0,0,5852.052999999999,2594.568,29178.963,230.441,25500.148,95200.0
2299.0,2711587.8950887,375724.82015418325,64.0,0.5,0.0,1933.0,0.451,1.0,0.0,1.0,0.0,0,5661.403999999999,2785.217,29010.455,63.881,25453.235,174200.0
2302.0,2709908.602521816,375708.9489104841,11.0,2.5,3.0,2949.0,0.455,1.0,1.0,0.0,0.0,0,4055.374999999999,4391.246,27576.203,1455.256,24964.534,633500.0
2305.0,2713577.598962207,375710.9830474929,23.0,2.0,2.0,1350.0,1.147,1.0,1.0,1.0,0.0,0,7395.754999999999,1050.866,30715.768,1695.328,26079.033,135900.0
2306.0,2713251.288485355,375710.2049989963,14.0,1.0,2.0,886.0,0.646,1.0,1.0,1.0,0.0,0,7156.191999999999,1290.429,30431.009,1407.522,25963.247,81900.0
2307.0,2713020.5192386536,375709.1774098291,21.0,1.0,2.0,1464.0,0.643,1.0,1.0,1.0,0.0,0,6967.347,1479.274,30229.986,1212.722,25883.17,135100.0
2308.0,2712789.973738051,375708.21106866153,17.0,2.0,3.0,1152.0,0.638,1.0,1.0,1.0,0.0,0,6767.894999999999,1678.726,30029.312,1029.065,25803.161,108800.0
2310.0,2712326.925771643,375706.41747085244,26.0,1.5,3.0,1450.0,0.63,1.0,1.0,1.0,0.0,0,6349.055999999999,2097.565,29628.895,662.15,25647.648,129600.0
2311.0,2712094.065802547,375705.92327619094,25.0,2.0,3.0,1196.0,0.644,1.0,1.0,1.0,0.0,0,6131.249,2315.372,29427.454,479.868,25572.075,104200.0
2314.0,2704375.0694247056,375554.6394192757,94.0,1.0,3.0,1459.0,2.34,1.0,0.0,0.0,1.0,0,6811.539999999999,1635.081,23042.07,266.2,22603.63,153300.0
2315.0,2709780.297925743,375629.2738277861,12.0,2.5,3.0,2205.0,0.481,1.0,1.0,0.0,0.0,0,3904.588999999999,4542.032,27422.511,1569.822,24860.689,310800.0
2317.0,2703773.6171815176,375580.91142553696,2.0,2.0,2.0,1372.0,0.788,1.0,1.0,0.0,0.0,0,7374.802999999999,1071.818,22596.005,287.571,22371.605,172500.0
2319.0,2710291.6870750594,375594.9878266781,9.0,3.5,4.0,2690.0,0.506,0.0,1.0,0.0,0.0,0,4379.263999999999,4067.357,27829.621,1067.995,24949.215,563200.0
2321.0,2710028.9758418584,375613.83006979176,9.0,2.0,3.0,1531.0,0.396,1.0,1.0,0.0,0.0,0,4142.295999999999,4304.325,27629.595,1324.519,24915.139,162400.0
2322.0,2711585.349587842,375589.4886175702,64.0,1.0,3.0,1281.0,1.022,1.0,0.0,1.0,0.0,0,5605.612999999999,2841.008,28923.922,152.151,25300.192,99100.0
2323.0,2710911.80004841,375554.8365517197,6.0,2.0,3.0,2096.0,0.503,0.0,1.0,0.0,0.0,0,4963.137999999999,3483.483,28338.613,460.455,25081.96,310300.0
2325.0,2711045.4818932614,375568.7883976527,16.0,2.5,3.0,1997.0,0.684,0.0,1.0,0.0,0.0,0,5111.888999999999,3334.732,28472.167,308.995,25125.535,270700.0
