ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,FIRSTROW,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PROXAMEN,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,DFLOOD100,DFLOOD500,PRICE_REGR,PRICE_KRIGING
5820.0,2706888.596986842,359273.2370177698,54.0,1.0,2.0,870.0,0.143,0.0,0.0,0,820.904,20152.597,3719.365,8341.457,7625.716999999999,0.8058608058608059,0.11993243243243243,0.37073759016933555,0.06666666666666667,0.843198409905903,0.0,0.0,85100.0,150000.0
5821.0,2706937.1556769474,359271.7881028588,64.0,1.0,2.0,999.0,0.143,1.0,0.0,0,824.731,20201.075,3723.395,8356.697,7621.889999999999,0.7692307692307692,0.14172297297297298,0.37073759016933555,0.06666666666666667,0.825623546874416,0.0,0.0,91900.0,179600.0
5822.0,2706986.8447595844,359270.40464330226,59.0,1.0,2.0,1373.0,0.143,1.0,0.0,0,831.558,20250.804,3728.208,8372.304,7615.062999999999,0.7875457875457875,0.20489864864864865,0.37073759016933555,0.06666666666666667,0.8169524798870287,0.0,0.0,131200.0,225300.0
5823.0,2704753.6441523028,359273.49301251036,84.0,1.0,1.0,1364.0,0.208,0.0,0.0,0,795.926,18025.396,4195.173,7853.202,7650.694999999999,0.6959706959706959,0.20337837837837838,0.41216201559310556,0.03333333333333333,0.7587700446212913,0.0,0.0,151500.0,175000.0
5824.0,2707046.3898147685,359268.8800337018,64.0,1.5,3.0,2480.0,0.2,1.0,0.0,0,843.675,20310.649,3734.797,8391.156,7602.945999999999,0.7692307692307692,0.3918918918918919,0.4078259496450425,0.1,0.8167475321615548,0.0,0.0,397400.0,417700.0
5825.0,2703393.7989072427,359264.93392266636,54.0,1.0,2.0,896.0,0.218,1.0,0.0,0,519.313,16669.091,3421.151,7755.336,7927.307999999999,0.8058608058608059,0.12432432432432433,0.4173533688098336,0.06666666666666667,0.8246817197372054,0.0,0.0,86500.0,154300.0
5826.0,2707112.334052341,359266.940541229,59.0,1.0,2.0,1052.0,0.18,1.0,0.0,0,861.455,20376.499,3743.241,8411.804,7585.165999999999,0.7875457875457875,0.15067567567567566,0.3961777640950039,0.06666666666666667,0.8137412257295484,0.0,0.0,95700.0,170800.0
5827.0,2707171.017882452,359263.6862014419,64.0,1.0,3.0,1710.0,0.16,1.0,0.0,0,879.297,20436.203,3751.55,8431.048,7567.323999999999,0.7692307692307692,0.26182432432432434,0.38315620051014054,0.1,0.8067118071919699,0.0,0.0,182100.0,266400.0
5828.0,2715115.7810168057,359228.8927927054,59.0,1.0,2.0,1234.0,0.323,1.0,0.0,1,147.097,28375.927,9007.353,11115.356,8299.524,0.7875457875457875,0.18141891891891893,0.4608190702757212,0.06666666666666667,0.7184041698280482,1.0,0.0,176000.0,116000.0
5829.0,2707279.2117893556,359264.3507694587,54.0,1.0,2.0,1216.0,0.169,0.0,0.0,0,910.952,20542.376,3768.698,8466.129,7535.668999999999,0.8058608058608059,0.1783783783783784,0.38920633970894436,0.06666666666666667,0.7849947019894258,0.0,0.0,118100.0,131000.0
