ID,COORDS_X,COORDS_Y,AGE,HOUSESIZE,LOTSIZE,BEDROOMS,DFLOOD100,RESID,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,PRICE_KRIGING
13264,2486832.202994902,680780.0486963388,69.0,1508.0,0.12,3.0,0.0,0.39755433216815206,0.4963503649635036,0.1211326117852848,0.2618504167625194,0.25,0.8964514476289756,77539.05479857858
13270,2478376.5642439392,681088.3261396819,50.0,832.0,0.14,2.0,0.0,-0.20048235625253596,0.635036496350365,0.04722859954083306,0.28437822836347243,0.125,0.3056654560401774,25876.350633054248
13271,2482910.192587783,672192.7940338968,38.0,1653.0,0.39,3.0,0.0,0.0015176387829995974,0.7226277372262774,0.1369848037607959,0.4341008261013653,0.25,0.5052163693514566,87458.67947180655
13277,2480332.232462636,681389.2698929422,101.0,676.0,0.12,2.0,0.0,-0.20899790655428063,0.26277372262773724,0.03017382748442112,0.2618504167625194,0.125,0.29725314969451466,11000.485937007741
13278,2479627.8294677506,681843.4220502034,62.0,696.0,0.17,2.0,0.0,-0.30727366178848037,0.5474452554744526,0.03236033672242265,0.3127524795793557,0.125,0.20016890615336833,16557.643528019904
13279,2480212.5839547603,678336.9208796383,62.0,1064.0,0.14,3.0,0.0,-0.15499086746042856,0.5474452554744526,0.07259210670165081,0.28437822836347243,0.25,0.3506053984137299,32634.063048774082
13280,2479813.6585877948,679090.929074655,77.0,1459.0,0.11,3.0,0.0,-0.23353467794683347,0.43795620437956206,0.11577566415218105,0.24913444359809056,0.25,0.2730138662220936,36014.76369405494
13282,2485973.8014103496,680615.2407532984,60.0,1812.0,0.13,3.0,0.0,0.32627762860501086,0.5620437956204379,0.15436755220290807,0.27354797813896126,0.25,0.8260389147408437,99499.2135885135
13284,2486260.760014801,680591.8596582182,77.0,2205.0,0.13,3.0,0.0,0.29556862762699865,0.43795620437956206,0.19733245872963814,0.27354797813896126,0.25,0.7957022348267612,98956.15779887972
13285,2485960.8814413752,680849.3322998318,67.0,1716.0,0.12,4.0,0.0,0.32075679297359727,0.5109489051094891,0.1438723078605007,0.2618504167625194,0.375,0.8205850146439837,89248.36693857257
13287,2480353.417320204,681504.7927967217,72.0,744.0,0.11,2.0,0.0,-0.27752608627212894,0.4744525547445255,0.03760795889362632,0.24913444359809056,0.125,0.2295558170888854,16098.913430148508
13288,2480378.4342014585,681382.6290350457,72.0,752.0,0.12,2.0,0.0,-0.28725554316581814,0.4744525547445255,0.03848256258882694,0.2618504167625194,0.125,0.21994432175782438,16193.982650006348
13291,2479241.268747147,681784.998371923,54.0,863.0,0.08,2.0,0.0,-0.31721801426317775,0.6058394160583942,0.05061768885973543,0.20259513760023054,0.125,0.1903451206712645,22425.534501015427
13308,2477536.0144645465,675945.3459612791,52.0,1143.0,0.18,2.0,0.0,0.004099644868508889,0.6204379562043796,0.08122881819175685,0.3211056959248082,0.125,0.5077670707633454,45121.46564606455
13309,2483520.0329637807,668676.1634109089,33.0,3903.0,0.95,4.0,0.0,-0.016868312741811664,0.7591240875912408,0.3829670930359681,0.5642128316916122,0.375,0.48705333217797764,264958.19292666623
13314,2480931.782445274,682370.4455825954,60.0,2292.0,0.37,4.0,0.0,-0.4622841221160616,0.5620437956204379,0.2068437739149448,0.4264073919156754,0.375,0.04703781857225702,64517.07251175804
13315,2485345.806228424,681830.1092442969,49.0,1526.0,0.17,3.0,0.0,0.2940366902227627,0.6423357664233577,0.12310047009948617,0.3127524795793557,0.25,0.7941888708878303,90945.28099595617
13316,2480183.378425418,678377.4546074751,57.0,992.0,0.13,2.0,0.0,-0.1576453576031902,0.583941605839416,0.0647206734448453,0.27354797813896126,0.125,0.34798309175342185,30360.658499869376
13317,2487163.792216202,681084.5278676801,57.0,1232.0,0.12,3.0,0.0,0.37887680305626326,0.583941605839416,0.09095878430086367,0.2618504167625194,0.25,0.8780003680038512,69485.11864250872
13318,2487188.962904653,681181.111898607,62.0,1210.0,0.12,3.0,0.0,0.39557869605435414,0.5474452554744526,0.08855362413906198,0.2618504167625194,0.25,0.894499764457846,65238.731341797255
13320,2487176.878563098,681133.1450009117,58.0,1215.0,0.12,3.0,0.0,0.3818920923720128,0.5766423357664234,0.08910025144856237,0.2618504167625194,0.25,0.8809790994476302,67784.37307507989
13331,2486027.640230106,678374.4990823992,52.0,7207.0,1.19,3.0,0.0,-0.0517393419655825,0.6204379562043796,0.7441784191538209,0.5971307079428282,0.25,0.4526050851446862,399298.15722209064
13333,2479017.3537092484,682401.289468466,57.0,648.0,0.1,2.0,0.0,-0.2606957202914071,0.583941605839416,0.02711271455121898,0.23520567094077324,0.125,0.24618212889758273,16610.46225551184
13334,2478841.151419596,680841.7159735917,57.0,1780.0,0.26,2.0,0.0,-0.3694668623431472,0.583941605839416,0.15086913742210561,0.3748455469390765,0.125,0.13872974636402258,49429.473497048646
13339,2479292.837134641,679789.4912123551,29.0,1425.0,0.16,3.0,0.0,-0.32522097317987964,0.7883211678832117,0.11205859844757844,0.3038927064003459,0.25,0.18243919096696146,57167.12561567228
13340,2479155.118232219,679999.2475571891,29.0,1829.0,0.17,3.0,0.0,-0.41182903548978445,0.7883211678832117,0.15622608505520935,0.3127524795793557,0.25,0.09688117928967736,70030.93128602058
13341,2479073.771604169,680079.2172691606,29.0,1450.0,0.2,3.0,0.0,-0.364090345191606,0.7883211678832117,0.11479173499508036,0.3365032397408885,0.25,0.1440410777223974,56577.41106986608
13342,2479394.354023902,679971.3784102362,29.0,1031.0,0.17,2.0,0.0,-0.3342680397894444,0.7883211678832117,0.06898436645894829,0.3127524795793557,0.125,0.17350181250609054,37398.76113301644
13343,2479461.739871454,679919.9542297493,29.0,1372.0,0.17,3.0,0.0,-0.3722963018707315,0.7883211678832117,0.10626434896687438,0.3127524795793557,0.25,0.13593461143449373,52330.90109747716
13344,2479396.605472883,679885.0504502868,29.0,1230.0,0.16,3.0,0.0,-0.32883570213063607,0.7883211678832117,0.09074013337706352,0.3038927064003459,0.25,0.17886828759456644,48086.47634567982
13345,2479348.317886779,679852.3967664164,29.0,1031.0,0.16,3.0,0.0,-0.29900719778047957,0.7883211678832117,0.06898436645894829,0.3038927064003459,0.25,0.2083351461691722,40435.716351113384
13346,2478803.21221891,679876.0261514923,30.0,1323.0,0.19,3.0,0.0,-0.24055490308201577,0.781021897810219,0.10090740133377063,0.32900716075083897,0.25,0.2660787554705811,56820.49869762946
13347,2478692.1136358995,680031.9938466593,29.0,1170.0,0.14,4.0,0.0,-0.24921542456945112,0.7883211678832117,0.08418060566305893,0.28437822836347243,0.375,0.2575232355941293,51167.64967253639
13348,2478650.30088015,680084.5865835869,28.0,1107.0,0.16,3.0,0.0,-0.24499186756279911,0.7956204379562044,0.0772931015633541,0.3038927064003459,0.25,0.2616955854892439,46870.592591907225
13349,2478664.121090863,681299.8379640651,30.0,1075.0,0.13,3.0,0.0,-0.3187023997307339,0.781021897810219,0.07379468678255166,0.27354797813896126,0.25,0.18887873214138007,40789.16938279055
13350,2478728.1708027227,679982.0335133275,30.0,1170.0,0.14,3.0,0.0,-0.2523064919833189,0.781021897810219,0.08418060566305893,0.28437822836347243,0.25,0.2544696447985675,48187.114286731136
13352,2494136.4978318736,674425.4475301902,29.0,1791.0,0.65,3.0,0.0,0.05534965684232773,0.7883211678832117,0.15207171750300644,0.5087536490797345,0.25,0.5583957190204427,114771.67088213113
13354,2478328.3463661578,680206.4371528551,29.0,1241.0,0.19,3.0,0.0,-0.21216057088652285,0.7883211678832117,0.09194271345796436,0.32900716075083897,0.25,0.2941288300335913,54951.819850267246
13355,2478396.25598304,680212.1349899672,29.0,1032.0,0.13,3.0,0.0,-0.1875995019491956,0.7883211678832117,0.06909369192084837,0.27354797813896126,0.25,0.31839211646329013,44895.713406584044
13356,2478452.027396529,680212.6134220603,29.0,1000.0,0.13,3.0,0.0,-0.21535688658269514,0.7883211678832117,0.06559527714004591,0.27354797813896126,0.25,0.29097126700350234,42112.02010894898
13357,2478510.1984372544,680213.8039735944,29.0,1075.0,0.14,3.0,0.0,-0.23406561692715577,0.7883211678832117,0.07379468678255166,0.28437822836347243,0.25,0.2724893644347681,45045.619957663825
13372,2488678.386478097,678783.1976057434,42.0,1650.0,0.24,3.0,0.0,0.128756717649404,0.6934306569343065,0.13665682737509566,0.36314798556263467,0.25,0.6309127803449825,92817.62718860268
13373,2478511.4692825326,680326.0096340019,53.0,1616.0,0.12,3.0,0.0,-0.22602916533615058,0.6131386861313868,0.13293976167049307,0.2618504167625194,0.25,0.2804283807425896,54362.86872768407
13388,2489199.9205776923,679098.4285606543,41.0,1537.0,0.31,3.0,0.0,0.16461508480079878,0.7007299270072993,0.12430305018038701,0.40055047280057654,0.25,0.6663363946557315,90593.5081897374
13396,2482442.2557641324,672100.5673657246,38.0,1486.0,0.3,3.0,0.0,-0.010212520087900856,0.7226277372262774,0.11872745162348311,0.39575851890317726,0.25,0.4936284288885729,75708.16620815665
13398,2482686.5830645123,672188.5935220908,39.0,1672.0,0.49,3.0,0.0,-0.021190828737731593,0.7153284671532847,0.13906198753689733,0.4674588879268296,0.25,0.4827832230889319,86356.58272266253
13406,2482216.0626982776,692571.3147518766,38.0,1140.0,0.44,3.0,0.0,-0.10333343666779626,0.7226277372262774,0.08090084180605663,0.45172958119832113,0.25,0.4016365258757407,51587.03254090786
13408,2481033.2782976027,683459.0547769783,52.0,1416.0,0.13,4.0,0.0,-0.39178187218174365,0.6204379562043796,0.11107466929047775,0.27354797813896126,0.375,0.11668528743688873,42007.263056057745
13411,2483673.132734463,679677.5979536384,64.0,1522.0,0.12,3.0,0.0,0.15069328532604942,0.5328467153284672,0.12266316825188586,0.2618504167625194,0.25,0.6525833854062312,64947.53886083825
13427,2497506.704426341,673749.1914955642,34.0,2679.0,0.51,4.0,0.0,-0.023781766352833245,0.7518248175182481,0.2491527276702744,0.4733053275417598,0.375,0.4802236984348094,164698.79230501648
13428,2492904.57342592,674104.1406967647,36.0,1608.0,0.24,3.0,0.0,0.06147434332330093,0.7372262773722628,0.13206515797529245,0.36314798556263467,0.25,0.5644461487781683,90423.82676621141
13429,2488005.4779569954,681941.7322757946,51.0,1595.0,0.28,3.0,0.0,0.24104107033069866,0.6277372262773723,0.13064392697059146,0.3856757971635878,0.25,0.741835778754841,90334.72454303846
13431,2477898.6098271473,683292.4778319772,31.0,1560.0,0.18,3.0,0.0,-0.39462956933995486,0.7737226277372262,0.12681753580408878,0.3211056959248082,0.25,0.11387211623530027,58067.80695165023
13432,2479031.77198456,682999.8433792302,67.0,1048.0,0.12,2.0,0.0,-0.30690810064982266,0.5109489051094891,0.0708428993112496,0.2618504167625194,0.125,0.20053003516764095,24680.08273308708
13434,2482530.0703014927,693296.1378252428,37.0,760.0,0.67,2.0,0.0,-0.04193341378026183,0.7299270072992701,0.03935716628402755,0.5131825183179166,0.125,0.46229212461664915,33807.89271938686
13440,2477905.7159506013,674986.2284246854,42.0,1114.0,0.2,3.0,0.0,0.04683452993375958,0.6934306569343065,0.07805837979665464,0.3365032397408885,0.25,0.5499838309346667,54038.08917763214
13441,2477753.5631643455,679926.4026725533,49.0,950.0,0.14,2.0,0.0,-0.06169862306495588,0.6423357664233577,0.06012900404504209,0.28437822836347243,0.125,0.4427665520350487,35042.47425441819
13449,2487640.1221245434,675607.5036907982,49.0,1228.0,0.3,3.0,0.0,0.34084981521219326,0.6423357664233577,0.09052148245326337,0.39575851890317726,0.25,0.8404344257204063,75839.46611090473
13454,2470419.9844483943,684593.012637914,51.0,1360.0,0.38,3.0,0.0,-0.24456158977502085,0.6277372262773723,0.10495244342407346,0.4303047295509543,0.25,0.2621206465171593,46809.66598595323
13456,2491926.1641068836,677034.2045040645,45.0,1596.0,0.34,3.0,1.0,0.08375067682759685,0.6715328467153285,0.13075325243249153,0.414050048379471,0.25,0.5864524002893473,78995.03240434318
13463,2486952.053769187,680936.8235055476,63.0,2154.0,0.2,3.0,0.0,0.31301517898600295,0.5401459854014599,0.19175686017273422,0.3365032397408885,0.25,0.8129372612791578,117546.79183861936
13464,2479229.802385084,677118.9882663686,25.0,1075.0,0.2,3.0,0.0,-0.07274567153375955,0.8175182481751825,0.07379468678255166,0.3365032397408885,0.25,0.4318534398294968,56248.29344018912
13466,2471321.0805464727,667309.4688334664,41.0,1100.0,0.491025449513315,3.0,0.0,-0.014477075487484115,0.7007299270072993,0.07652782333005356,0.4677644065754453,0.25,0.48941557767189997,52445.59250084832
13468,2491638.8711978407,680460.9394162257,47.0,1215.0,0.2,3.0,0.0,0.21342487417452993,0.656934306569343,0.08910025144856237,0.3365032397408885,0.25,0.7145544059796711,66495.78735557076
13469,2486188.797713639,681637.9597493924,65.0,1579.0,0.15,3.0,0.0,0.29121239353611017,0.5255474452554745,0.12889471958019022,0.294460950103062,0.25,0.7913988164465696,77718.45219272442
13470,2487316.392185851,682436.6041583233,48.0,1340.0,0.12,3.0,0.0,0.27053246824858235,0.6496350364963503,0.10276593418607194,0.2618504167625194,0.25,0.7709696180319398,76380.06414821607
13471,2475303.388566133,664922.1469956184,34.0,2291.0,0.44,3.0,0.0,-0.00927908295703972,0.7518248175182481,0.20673444845304473,0.45172958119832113,0.25,0.4945505488715424,132664.57177946897
13472,2487131.2554656165,681543.2363330645,57.0,1086.0,0.12,3.0,0.0,0.447617576182763,0.583941605839416,0.0749972668634525,0.2618504167625194,0.25,0.9459077165000891,64372.20511622121
13473,2487146.923393089,681596.0478945251,62.0,1003.0,0.13,3.0,0.0,0.46455409294147465,0.5474452554744526,0.06592325352574614,0.27354797813896126,0.25,0.9626388920969903,56494.038639234626
13474,2485778.305738158,682715.5646416943,50.0,1001.0,0.15,2.0,0.0,0.32989786819287303,0.635036496350365,0.065704602601946,0.294460950103062,0.125,0.8296152619384585,54552.274106484176
13475,2492971.0678618713,677918.2066795485,47.0,1024.0,0.21,2.0,0.0,0.20819890692323817,0.656934306569343,0.06821908822564775,0.3436335075257613,0.125,0.7093917992293757,52029.58683187294
13476,2486089.831523546,682768.5634354287,1.0,1440.0,0.14,3.0,1.0,0.19080034578394311,0.9927007299270073,0.11369848037607959,0.28437822836347243,0.25,0.6922041811552382,126941.87477941733
13477,2487279.7653724677,682016.6575085511,52.0,1353.0,0.14,3.0,0.0,0.3099247369856144,0.6204379562043796,0.10418716519077294,0.28437822836347243,0.25,0.8098842883144576,77081.82565804441
13478,2477030.5677673263,673723.0146630574,62.0,1321.0,0.23,3.0,0.0,-0.029176699694163588,0.5474452554744526,0.10068875040997048,0.35692825966515407,0.25,0.4748941741676105,48378.0603303202
13497,2488387.3139944826,673232.4869920987,44.0,2404.0,0.37,3.0,0.0,-0.034119773708292556,0.6788321167883211,0.21908822564775335,0.4264073919156754,0.25,0.47001103080955664,120754.37433395251
13498,2481297.332292394,671520.1963927886,31.0,2154.0,0.64,1.0,0.0,-0.03207021258819864,0.7737226277372262,0.19175686017273422,0.5064878440005764,0.0,0.472035742707842,115987.99075438801
13525,2480255.8384227166,679256.5396929092,101.0,1215.0,0.71,3.0,0.0,-0.26641338382776425,0.26277372262773724,0.08910025144856237,0.5216568631412211,0.25,0.24053378727021807,22828.603738309885
13528,2486679.495931666,680166.1863973248,68.0,3345.0,0.23,4.0,0.0,0.2547198562221631,0.5036496350364963,0.3219634852957254,0.35692825966515407,0.375,0.755348720758384,182455.67398261343
13529,2480236.0357862134,681135.311034395,101.0,1248.0,0.09,4.0,0.0,-0.2943895742520155,0.26277372262773724,0.0927079916912649,0.21980812712469286,0.375,0.21289678485768088,22141.863553334184
13531,2480469.9185819356,681096.8471257837,77.0,1228.0,0.09,2.0,0.0,-0.3461572787398062,0.43795620437956206,0.09052148245326337,0.21980812712469286,0.125,0.161756720677235,25032.699931334268
13533,2489118.9033593186,675739.3782370571,35.0,2946.0,0.36,5.0,0.0,0.015385982063575554,0.7445255474452555,0.27834262599759485,0.4224032647249235,0.5,0.5189165705186222,194941.42748658455
13534,2488909.451750804,674124.480704032,44.0,1555.0,0.3,3.0,0.0,0.05044634358945288,0.6788321167883211,0.12627090849458839,0.39575851890317726,0.25,0.5535518543575235,78960.90655569982
13538,2486799.4230511524,674737.9542443356,45.0,2169.0,0.43,3.0,0.0,0.12646233568772303,0.6715328467153285,0.1933967421012354,0.4483698585169612,0.25,0.6286462158539398,125193.36782252142
13541,2486979.9072105014,674559.6517222637,33.0,2660.0,0.35,4.0,0.0,0.09640918738741178,0.7591240875912408,0.24707554389417297,0.41828633050413033,0.375,0.5989574369500026,183755.96485040372
13542,2476375.9550663903,682100.7780375701,35.0,1247.0,0.3,3.0,0.0,-0.2952033392864486,0.7445255474452555,0.09259866622936481,0.39575851890317726,0.25,0.21209288604662724,48206.92981222494
13559,2477183.5534890997,670490.3916457451,30.0,2807.0,0.43,4.0,0.0,-0.10283309475529556,0.781021897810219,0.2631463867934842,0.4483698585169612,0.375,0.4021308015592122,167254.08773904465
13577,2483035.46978875,667653.786527075,31.0,3273.0,0.38,4.0,0.0,0.0145640106032765,0.7737226277372262,0.3140920520389199,0.4303047295509543,0.375,0.5181045647777822,220781.53713275457
13597,2497414.200673399,675201.8927649726,9.0,2989.0,0.61,3.0,1.0,-0.13370478414542042,0.9343065693430657,0.28304362085929813,0.4994717046870738,0.25,0.37163340569453507,204637.66068927146
13598,2497501.86995973,675351.0635995793,22.0,2204.0,0.92,3.0,1.0,-0.09301115031613882,0.8394160583941606,0.19722313326773805,0.5595233972653847,0.25,0.411833663101271,130772.35593405424
13603,2483302.7725359206,671859.0367244539,37.0,1668.0,0.26,3.0,0.0,0.03359765578956342,0.7299270072992701,0.13862468568929703,0.3748455469390765,0.25,0.5369074428664585,90924.70654344988
13606,2488331.171334235,674652.2693502221,43.0,3516.0,0.52,5.0,1.0,0.004520534798059472,0.6861313868613139,0.3406581392806385,0.4761431157391918,0.5,0.5081828577529963,206265.51116215184
13607,2490836.230542052,675916.5684637474,43.0,1068.0,0.33,2.0,0.0,0.19494520702040674,0.6861313868613139,0.07302940854925112,0.40968729156049466,0.125,0.696298789400844,57476.84841907505
13608,2478982.945457142,680840.4199605648,52.0,777.0,0.11,2.0,0.0,-0.253927808069891,0.6204379562043796,0.04121569913632885,0.24913444359809056,0.125,0.2528679858193936,21941.791538702986
13611,2491384.313301163,676834.3694066944,39.0,2120.0,0.3,3.0,0.0,-0.025655813545339967,0.7153284671532847,0.18803979446813163,0.39575851890317726,0.25,0.4783723725038985,110895.03216560182
13615,2494271.193539787,677311.0228202855,39.0,1408.0,0.22,3.0,0.0,0.1290060132261761,0.7153284671532847,0.11020006559527715,0.35043201239820587,0.25,0.6311590534204873,79874.27298859216
13616,2495445.2631225795,671374.3713894521,32.0,2700.0,0.42,5.0,0.0,-0.004024910061080078,0.7664233576642336,0.251448562370176,0.4449310763258766,0.5,0.49974101929655235,180225.55557531153
13619,2490216.92924897,676142.5923605439,77.0,1645.0,0.27,3.0,0.0,0.15770423668016242,0.43795620437956206,0.13611020006559527,0.38036097508709704,0.25,0.6595093348135471,63269.497056825785
13621,2485570.3387513785,678097.1599684302,57.0,2140.0,0.26,4.0,0.0,0.13551810039608014,0.583941605839416,0.19022630370613317,0.3748455469390765,0.375,0.6375921869563985,110803.51096185872
13624,2494174.3145348453,677368.8077651873,40.0,1556.0,0.23,3.0,0.0,0.12102870816053013,0.708029197080292,0.12638023395648845,0.35692825966515407,0.25,0.6232784665356593,88004.84738138362
13627,2478613.8313274393,681983.9416350371,62.0,1052.0,0.11,3.0,0.0,-0.2633954470259532,0.5474452554744526,0.07128020115884989,0.24913444359809056,0.25,0.24351513410149486,28637.84529858645
13628,2478363.8469563476,680705.920695628,47.0,1704.0,0.14,3.0,0.0,-0.25275650236589975,0.656934306569343,0.14256040231769979,0.28437822836347243,0.25,0.2540250904171291,60744.04857232053
13630,2482223.8927693227,695060.972097109,24.0,2850.0,0.81,3.0,0.0,-0.2543326753912343,0.8248175182481752,0.2678473816551875,0.5409138230495011,0.25,0.25246802717716826,153745.13978168502
13651,2492065.4797361614,677509.6869728024,44.0,1353.0,0.25,3.0,0.0,0.2029422545950137,0.6788321167883211,0.10418716519077294,0.3691137730814312,0.25,0.7041988794331523,77817.63675340702
13656,2478234.65236194,680587.9351361756,47.0,814.0,0.09,2.0,0.0,-0.11759546101013996,0.656934306569343,0.045260741226631686,0.21980812712469286,0.125,0.3875474167018434,27928.82455941381
13660,2481224.7605640073,670805.8132748127,44.0,1189.0,0.39,3.0,0.0,0.10523943562799509,0.6788321167883211,0.08625778943916038,0.4341008261013653,0.25,0.6076806257840603,61859.34238703196
13667,2493059.0909139984,674184.1091274321,37.0,1589.0,0.23,3.0,0.0,0.05617231855717186,0.7299270072992701,0.129987974199191,0.35692825966515407,0.25,0.5592084066470661,87540.62748154261
13669,2490539.8193218694,676911.2434876835,34.0,1964.0,0.33,3.0,0.0,0.06128151925851455,0.7518248175182481,0.1709850224117197,0.40968729156049466,0.25,0.5642556625445933,117943.12781477101
13686,2477875.215325758,679315.1409030593,49.0,1008.0,0.15,3.0,0.0,-0.007902723394559885,0.6423357664233577,0.06646988083524653,0.294460950103062,0.25,0.49591022122049094,41525.33840514938
13690,2491561.255725847,676385.9690723757,35.0,2422.0,0.36,3.0,0.0,-0.06551651586856089,0.7445255474452555,0.22105608396195475,0.4224032647249235,0.25,0.4389949480023362,131124.6005186311
13691,2493192.7918225722,676908.2524139753,38.0,1092.0,0.27,3.0,0.0,0.19621966937530466,0.7226277372262774,0.07565321963485296,0.38036097508709704,0.25,0.6975577999609976,65023.40984421523
13692,2477810.0238448777,675564.0169395481,44.0,1449.0,0.21,3.0,0.0,-0.023062755589464246,0.6788321167883211,0.11468240953318028,0.3436335075257613,0.25,0.4809339917914289,66728.1736787345
13706,2491329.650487176,680137.7642905179,47.0,1650.0,0.25,3.0,0.0,0.16431231178233752,0.656934306569343,0.13665682737509566,0.3691137730814312,0.25,0.6660372925079847,90805.56003318074
13725,2472605.972309455,672949.2463568724,30.0,2031.0,0.42,3.0,0.0,-0.13051101298994006,0.781021897810219,0.1783098283590248,0.4449310763258766,0.25,0.37478845503436903,107061.67372634998
13730,2476825.476083183,682810.8021067319,38.0,1073.0,0.21,3.0,0.0,-0.30641984229419883,0.7226277372262774,0.0735760358587515,0.3436335075257613,0.25,0.2010123737973001,38181.521936574565
13731,2492430.9882880747,677682.5810198517,47.0,1177.0,0.22,3.0,0.0,0.214780257143536,0.656934306569343,0.08494588389635946,0.35043201239820587,0.25,0.7158933560588735,64427.95988980484
13732,2492592.5456333896,677790.277157609,47.0,1120.0,0.26,3.0,0.0,0.21281723156845267,0.656934306569343,0.0787143325680551,0.3748455469390765,0.25,0.713954130534178,61117.94297766491
13733,2492889.1886300766,678426.7865258013,45.0,1194.0,0.19,2.0,0.0,0.16499003441324156,0.6715328467153285,0.08680441674866077,0.32900716075083897,0.125,0.6667067983163627,60653.48236936364
13734,2487078.8017420624,674485.4939610922,43.0,1549.0,0.28,3.0,0.0,0.19589912937371423,0.6861313868613139,0.12561495572318793,0.3856757971635878,0.25,0.6972411462399967,91756.4608068948
13746,2490902.000909617,675659.4555756218,45.0,1178.0,0.47,3.0,0.0,0.17256574641246303,0.6715328467153285,0.08505520935825954,0.46136877755905353,0.25,0.6741906611162698,65155.82940578425
13768,2483711.220301538,678216.8884497945,67.0,1169.0,0.09,2.0,0.0,0.10805982347876153,0.5109489051094891,0.08407128020115885,0.21980812712469286,0.125,0.610466818780815,41920.68935780265
13775,2472753.534534493,672870.4938195136,46.0,1888.0,0.53,3.0,0.0,-0.09936264143894213,0.6642335766423357,0.16267628730731387,0.4789268475275881,0.25,0.40555917851912576,84816.89214395122
13792,2486032.050867783,673480.3634638721,43.0,2266.0,0.49,3.0,0.0,0.024922734501098276,0.6861313868613139,0.2040013119055428,0.4674588879268296,0.25,0.528337697774573,122394.23962997505
13812,2476632.167362011,666700.1823602552,39.0,1381.0,0.33,3.0,0.0,0.12272473142402873,0.7153284671532847,0.10724827812397507,0.40968729156049466,0.25,0.6249539269294518,78830.85465183124
13815,2477415.125901919,673563.6088520486,54.0,1088.0,0.27,2.0,0.0,0.03313424772255047,0.6058394160583942,0.07521591778725265,0.38036097508709704,0.125,0.5364496532363549,43529.65805786749
13823,2485717.7672747937,681950.5106388698,54.0,1565.0,0.13,3.0,0.0,0.24353315533050868,0.6058394160583942,0.12736416311358917,0.27354797813896126,0.25,0.7442976492993127,83060.98450656001
13825,2477752.7011295715,679505.2360847545,49.0,1184.0,0.14,3.0,0.0,-0.013465659532709395,0.6423357664233577,0.08571116212966,0.28437822836347243,0.25,0.49041473105047995,49567.33237887391
13827,2492252.66506528,676973.9155207922,42.0,2044.0,0.19,3.0,0.0,0.08024959456542646,0.6934306569343065,0.1797310593637258,0.32900716075083897,0.25,0.5829937657340786,112133.79200438772
13849,2486926.3876522537,673908.0414051405,48.0,1672.0,0.52,3.0,0.0,0.14916768683088932,0.6496350364963503,0.13906198753689733,0.4761431157391918,0.25,0.6510762835223823,92283.0202159424
13851,2492307.2520830897,677408.7331432917,43.0,1118.0,0.2,3.0,0.0,0.20852365396390837,0.6861313868613139,0.07849568164425495,0.3365032397408885,0.25,0.7097126089826109,63035.53501505768
13854,2487392.065053617,673208.73840463,41.0,5485.0,0.83,4.0,0.0,-0.08311470619753791,0.7007299270072993,0.5559199737618892,0.5444784266001976,0.375,0.4216101210762004,332078.4071112239
13855,2497627.2549569616,672241.1862652551,34.0,4386.0,1.02,3.0,0.0,-0.16005212892413923,0.7518248175182481,0.43577129113370505,0.5746028963418751,0.25,0.3456055005304999,248748.96599937862
13857,2488264.880859537,676109.9314800898,44.0,5143.0,1.17,5.0,0.0,0.1682972012663324,0.6788321167883211,0.518530665792063,0.5946536740637695,0.5,0.669973868525404,405632.35369839345
13859,2481455.8840184356,665874.2069968286,45.0,1333.0,0.43,3.0,0.0,0.10328341234705007,0.6715328467153285,0.1020006559527714,0.4483698585169612,0.25,0.6057483176565179,69852.40627004496
13865,2497913.8926522746,671997.2836880583,35.0,2913.0,0.41,4.0,0.0,-0.09357166145063012,0.7445255474452555,0.2747348857548923,0.4414094239878807,0.375,0.41127994769751963,165770.03628532036
13867,2492004.5817692867,676744.1342216075,46.0,1374.0,0.34,3.0,1.0,0.056084688782762626,0.6642335766423357,0.10648299989067454,0.414050048379471,0.25,0.5591218393106979,63914.06407763285
13871,2477144.567858519,673120.4292809524,54.0,801.0,0.25,2.0,0.0,0.1251102481799009,0.6058394160583942,0.04383951022193069,0.3691137730814312,0.125,0.6273105212811988,33449.83598416127
13875,2491099.2549701533,675255.2870391891,44.0,1176.0,0.25,3.0,1.0,0.11724315534586793,0.6788321167883211,0.08483655843445939,0.3691137730814312,0.25,0.6195388103964548,57485.26085587524
13877,2480018.8528163033,681196.3994377231,67.0,1064.0,0.11,3.0,0.0,-0.3114686524459582,0.5109489051094891,0.07259210670165081,0.24913444359809056,0.25,0.19602477626423281,26067.41237241555
13880,2479102.783200059,681783.4719753088,73.0,809.0,0.08,2.0,0.0,-0.2708183577556369,0.46715328467153283,0.0447141139171313,0.20259513760023054,0.125,0.23618221998297767,17425.65658549674
13881,2480506.2980754436,682786.5348810225,67.0,1568.0,0.17,3.0,0.0,-0.3874394844015736,0.5109489051094891,0.1276921394992894,0.3127524795793557,0.25,0.12097502738134878,38380.30439276465
13882,2479978.703563436,681417.0287055062,71.0,836.0,0.05,2.0,0.0,-0.28693791445930117,0.4817518248175182,0.047665901388433365,0.13390810214065793,0.125,0.2202580994807802,17909.786849311247
13883,2479289.6848876034,682245.7448594136,65.0,1176.0,0.15,3.0,0.0,-0.3573978079364295,0.5255474452554745,0.08483655843445939,0.294460950103062,0.25,0.15065247353656708,28943.462461567473
